mobile_name,rating,ram_rom,display,camera,battery,processor,price,mobile_link
"REDMI 13C (Starshine Green, 128 GB)",4.3,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.12 cm (6.74 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,5000 mAh Battery,Helio G85 Processor,"₹9,480",https://www.flipkart.com/redmi-13c-starshine-green-128-gb/p/itm88dc6361e1341?pid=MOBGZF9PNKV5P3ZA&lid=LSTMOBGZF9PNKV5P3ZAJMXJ7G&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_27_638&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=search-autosuggest&iid=d09fcaed-c0ec-473e-972d-08ca5db9190a.MOBGZF9PNKV5P3ZA.SEARCH&ppt=sp&ppn=sp&ssid=47ad98mqkg0000001728142629191&qH=eb4af0bf07c16429
"POCO C65 (Matte Black, 256 GB)",4.2,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.12 cm (6.74 inch) HD+ Display,50MP + AI Lens + 2MP | 8MP Front Camera,5000 mAh Battery,Helio G85 Processor,"₹9,499",https://www.flipkart.com/poco-c65-matte-black-256-gb/p/itmd776f58809b28?pid=MOBGVVTXXYZHF5UM&lid=LSTMOBGVVTXXYZHF5UMGXNVBS&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_27_639&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=search-autosuggest&iid=d09fcaed-c0ec-473e-972d-08ca5db9190a.MOBGVVTXXYZHF5UM.SEARCH&ppt=sp&ppn=sp&ssid=47ad98mqkg0000001728142629191&qH=eb4af0bf07c16429
"realme Narzo N65 5G (Deep Green, 128 GB)",4.3,4 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Display,50MP Rear Camera,5000 mAh Battery,1 Year,"₹11,898",https://www.flipkart.com/realme-narzo-n65-5g-deep-green-128-gb/p/itm6378f5785d47b?pid=MOBHFFNQAMDHZZF7&lid=LSTMOBHFFNQAMDHZZF7UG3Y8V&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_27_640&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=search-autosuggest&iid=d09fcaed-c0ec-473e-972d-08ca5db9190a.MOBHFFNQAMDHZZF7.SEARCH&ppt=sp&ppn=sp&ssid=47ad98mqkg0000001728142629191&qH=eb4af0bf07c16429
"Infinix Hot 11S (Polar Black, 64 GB)",4.3,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,17.22 cm (6.78 inch) Full HD+ Display,50MP + 2MP + AI Lens | 8MP Front Camera,5000 mAh Li-ion Polymer Battery,MediaTek Helio G88 Processor,"₹7,149",https://www.flipkart.com/infinix-hot-11s-polar-black-64-gb/p/itmb8753dc90027c?pid=MOBG6HS6WWJR2HZB&lid=LSTMOBG6HS6WWJR2HZBZOQV6Y&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_27_641&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=search-autosuggest&iid=d09fcaed-c0ec-473e-972d-08ca5db9190a.MOBG6HS6WWJR2HZB.SEARCH&ppt=sp&ppn=sp&ssid=47ad98mqkg0000001728142629191&qH=eb4af0bf07c16429
"vivo V40 5G (Lotus Purple, 512 GB)",4.5,12 GB RAM | 512 GB ROM,17.22 cm (6.78 inch) Full HD+ Display,50MP + 50MP | 50MP Front Camera,5500 mAh Battery,Snapdragon 7 Gen 3 Processor,"₹41,999",https://www.flipkart.com/vivo-v40-5g-lotus-purple-512-gb/p/itm444f2b97f5db4?pid=MOBH33ZXCZ4W4ZKT&lid=LSTMOBH33ZXCZ4W4ZKTVO3DBT&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_27_642&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=search-autosuggest&iid=d09fcaed-c0ec-473e-972d-08ca5db9190a.MOBH33ZXCZ4W4ZKT.SEARCH&ppt=sp&ppn=sp&ssid=47ad98mqkg0000001728142629191&qH=eb4af0bf07c16429
"Apple iPhone 15 Pro (Black Titanium, 1 TB)",4.6,1 TB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,48MP + 12MP + 12MP | 12MP Front Camera,"A17 Pro Chip, 6 Core Processor Processor",1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,"₹1,29,999",https://www.flipkart.com/apple-iphone-15-pro-black-titanium-1-tb/p/itmc89130009501c?pid=MOBGTAGPS9XNUTAB&lid=LSTMOBGTAGPS9XNUTABMXIBGM&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_27_643&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=search-autosuggest&iid=d09fcaed-c0ec-473e-972d-08ca5db9190a.MOBGTAGPS9XNUTAB.SEARCH&ppt=sp&ppn=sp&ssid=47ad98mqkg0000001728142629191&qH=eb4af0bf07c16429
"OPPO F27 Pro+ (Dusk Pink, 128 GB)",4.3,8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,64MP + 2MP | 8MP Front Camera,5000 mAh Battery,Dimensity 7050 Processor,"₹27,999",https://www.flipkart.com/oppo-f27-pro-dusk-pink-128-gb/p/itm5235c3c836cc9?pid=MOBHF3DJ3JGU7T7P&lid=LSTMOBHF3DJ3JGU7T7PHYX4RI&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_27_644&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=search-autosuggest&iid=d09fcaed-c0ec-473e-972d-08ca5db9190a.MOBHF3DJ3JGU7T7P.SEARCH&ppt=sp&ppn=sp&ssid=47ad98mqkg0000001728142629191&qH=eb4af0bf07c16429
"OPPO F27 Pro+ (Dusk Pink, 256 GB)",4.3,8 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,64MP + 2MP | 8MP Front Camera,5000 mAh Battery,Dimensity 7050 Processor,"₹29,999",https://www.flipkart.com/oppo-f27-pro-dusk-pink-256-gb/p/itm5235c3c836cc9?pid=MOBHF3DJ8CREZW7M&lid=LSTMOBHF3DJ8CREZW7MGWIS9Y&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_27_645&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=search-autosuggest&iid=d09fcaed-c0ec-473e-972d-08ca5db9190a.MOBHF3DJ8CREZW7M.SEARCH&ppt=sp&ppn=sp&ssid=47ad98mqkg0000001728142629191&qH=eb4af0bf07c16429
"OPPO F27 Pro+ (Midnight Navy, 128 GB)",4.3,8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,64MP + 2MP | 8MP Front Camera,5000 mAh Battery,Dimensity 7050 Processor,"₹27,999",https://www.flipkart.com/oppo-f27-pro-midnight-navy-128-gb/p/itm5235c3c836cc9?pid=MOBHF3DJM6Y8N4BA&lid=LSTMOBHF3DJM6Y8N4BADOQW8U&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_27_646&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=search-autosuggest&iid=d09fcaed-c0ec-473e-972d-08ca5db9190a.MOBHF3DJM6Y8N4BA.SEARCH&ppt=sp&ppn=sp&ssid=47ad98mqkg0000001728142629191&qH=eb4af0bf07c16429
"Apple iPhone 15 Pro (Natural Titanium, 1 TB)",4.6,1 TB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,48MP + 12MP + 12MP | 12MP Front Camera,"A17 Pro Chip, 6 Core Processor Processor",1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,"₹1,29,999",https://www.flipkart.com/apple-iphone-15-pro-natural-titanium-1-tb/p/itm52b82f7115a69?pid=MOBGTAGPVBTFGN7F&lid=LSTMOBGTAGPVBTFGN7FX0LXIW&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_27_647&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=search-autosuggest&iid=d09fcaed-c0ec-473e-972d-08ca5db9190a.MOBGTAGPVBTFGN7F.SEARCH&ppt=sp&ppn=sp&ssid=47ad98mqkg0000001728142629191&qH=eb4af0bf07c16429
"REDMI Note 13 Pro+ 5G (Fusion White, 512 GB)",4.2,12 GB RAM | 512 GB ROM,16.94 cm (6.67 inch) Display,200MP (OIS) + 8MP + 2MP | 16MP Front Camera,5000 mAh Battery,Dimensity 7200 Ultra 5G Processor,"₹31,999",https://www.flipkart.com/redmi-note-13-pro-5g-fusion-white-512-gb/p/itmfef89c5486896?pid=MOBGWFHFN9ZHMXAF&lid=LSTMOBGWFHFN9ZHMXAFZ8YQN1&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_27_648&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=search-autosuggest&iid=d09fcaed-c0ec-473e-972d-08ca5db9190a.MOBGWFHFN9ZHMXAF.SEARCH&ppt=sp&ppn=sp&ssid=47ad98mqkg0000001728142629191&qH=eb4af0bf07c16429
"vivo Y27 (Garden Green, 128 GB)",4.2,6 GB RAM | 128 GB ROM,16.87 cm (6.64 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Battery,Helio G85 Processor,"₹10,999",https://www.flipkart.com/vivo-y27-garden-green-128-gb/p/itm78b2110c431dd?pid=MOBGR5TS93PHHNDH&lid=LSTMOBGR5TS93PHHNDHFFMN4J&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_28_649&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=search-autosuggest&iid=aebb0f6d-86a6-4e85-8593-1c4964d8df01.MOBGR5TS93PHHNDH.SEARCH&ppt=sp&ppn=sp&ssid=47ad98mqkg0000001728142629191&qH=eb4af0bf07c16429
"vivo Y27 (Burgundy Black, 128 GB)",4.2,6 GB RAM | 128 GB ROM,16.87 cm (6.64 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Battery,Helio G85 Processor,"₹10,999",https://www.flipkart.com/vivo-y27-burgundy-black-128-gb/p/itm78b2110c431dd?pid=MOBGR5TSZH4ZGVZT&lid=LSTMOBGR5TSZH4ZGVZTSA5BUC&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_28_650&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=search-autosuggest&iid=aebb0f6d-86a6-4e85-8593-1c4964d8df01.MOBGR5TSZH4ZGVZT.SEARCH&ppt=sp&ppn=sp&ssid=47ad98mqkg0000001728142629191&qH=eb4af0bf07c16429
"OPPO Reno 12 5G (Matte Brown, 256 GB)",4.4,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP + 2MP | 32MP Front Camera,5000 mAh Battery,Dimensity 7300 Energy Processor,"₹32,999",https://www.flipkart.com/oppo-reno-12-5g-matte-brown-256-gb/p/itmaa6baddef2662?pid=MOBH2AHZGJBSPDGA&lid=LSTMOBH2AHZGJBSPDGAQW2GCX&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_28_651&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=search-autosuggest&iid=aebb0f6d-86a6-4e85-8593-1c4964d8df01.MOBH2AHZGJBSPDGA.SEARCH&ppt=sp&ppn=sp&ssid=47ad98mqkg0000001728142629191&qH=eb4af0bf07c16429
"SAMSUNG Galaxy M35 5G (DayBreak Blue, 256 GB)",4.5,8 GB RAM | 256 GB ROM,16.76 cm (6.6 inch) Display,50MP Rear Camera,6000 mAh Battery,1 YEAR,"₹22,495",https://www.flipkart.com/samsung-galaxy-m35-5g-daybreak-blue-256-gb/p/itm94360d23ec184?pid=MOBH2Z9ZNJKYDE4D&lid=LSTMOBH2Z9ZNJKYDE4DXMZIK4&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_28_652&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=search-autosuggest&iid=aebb0f6d-86a6-4e85-8593-1c4964d8df01.MOBH2Z9ZNJKYDE4D.SEARCH&ppt=sp&ppn=sp&ssid=47ad98mqkg0000001728142629191&qH=eb4af0bf07c16429
"realme 13 5G (Dark Purple, 128 GB)",4.2,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.07 cm (6.72 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,Dimensity 6300 Processor,"₹17,999",https://www.flipkart.com/realme-13-5g-dark-purple-128-gb/p/itmf151d3f071377?pid=MOBH3QWHDFFYEF9D&lid=LSTMOBH3QWHDFFYEF9D368GCE&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_28_653&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=search-autosuggest&iid=aebb0f6d-86a6-4e85-8593-1c4964d8df01.MOBH3QWHDFFYEF9D.SEARCH&ppt=sp&ppn=sp&ssid=47ad98mqkg0000001728142629191&qH=eb4af0bf07c16429
"realme 13 5G (Speed Green, 128 GB)",4.2,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.07 cm (6.72 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,Dimensity 6300 Processor,"₹17,999",https://www.flipkart.com/realme-13-5g-speed-green-128-gb/p/itmf151d3f071377?pid=MOBH3QWHGMFQTF5H&lid=LSTMOBH3QWHGMFQTF5HWUSFWG&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_28_654&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=search-autosuggest&iid=aebb0f6d-86a6-4e85-8593-1c4964d8df01.MOBH3QWHGMFQTF5H.SEARCH&ppt=sp&ppn=sp&ssid=47ad98mqkg0000001728142629191&qH=eb4af0bf07c16429
"realme 13 5G (Dark Purple, 256 GB)",4.2,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB,17.07 cm (6.72 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,Dimensity 6300 Processor,"₹19,999",https://www.flipkart.com/realme-13-5g-dark-purple-256-gb/p/itmf151d3f071377?pid=MOBH3QWHPQUFYVCK&lid=LSTMOBH3QWHPQUFYVCKRWJPDD&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_28_655&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=search-autosuggest&iid=aebb0f6d-86a6-4e85-8593-1c4964d8df01.MOBH3QWHPQUFYVCK.SEARCH&ppt=sp&ppn=sp&ssid=47ad98mqkg0000001728142629191&qH=eb4af0bf07c16429
"SAMSUNG Galaxy A53 (Awesome Black, 128 GB)",4,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) Full HD+ Display,64MP + 12MP + 5MP + 5MP | 32MP Front Camera,5000 mAh Lithium Ion Battery,Exynos Octa Core Processor Processor,"₹23,990",https://www.flipkart.com/samsung-galaxy-a53-awesome-black-128-gb/p/itmc20a6cc05b75b?pid=MOBGCFVYZMDDDGKA&lid=LSTMOBGCFVYZMDDDGKAHV3FSW&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_28_656&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=search-autosuggest&iid=aebb0f6d-86a6-4e85-8593-1c4964d8df01.MOBGCFVYZMDDDGKA.SEARCH&ppt=sp&ppn=sp&ssid=47ad98mqkg0000001728142629191&qH=eb4af0bf07c16429
"realme Narzo 60x 5G (Stellar Green, 128 GB)",4.3,4 GB RAM | 128 GB ROM,17.07 cm (6.72 inch) Display,50MP Rear Camera,5000 mAh Battery,1 Year Brand Warranty,"₹11,990",https://www.flipkart.com/realme-narzo-60x-5g-stellar-green-128-gb/p/itm6542351b705ba?pid=MOBGTS26RMBBWBPC&lid=LSTMOBGTS26RMBBWBPCUQ8V7E&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_28_657&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=search-autosuggest&iid=aebb0f6d-86a6-4e85-8593-1c4964d8df01.MOBGTS26RMBBWBPC.SEARCH&ppt=sp&ppn=sp&ssid=47ad98mqkg0000001728142629191&qH=eb4af0bf07c16429
"REDMI Note 13 5G (Prism Gold, 256 GB)",4.1,12 GB RAM | 256 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Full HD+ Display,108MP + 2MP | 16MP Front Camera,5000 mAh Battery,Dimensity 6080 Processor,"₹18,999",https://www.flipkart.com/redmi-note-13-5g-prism-gold-256-gb/p/itm6d94a60fda9f5?pid=MOBGZDPUFHVYNZHA&lid=LSTMOBGZDPUFHVYNZHAFQTVCZ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_28_658&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=search-autosuggest&iid=aebb0f6d-86a6-4e85-8593-1c4964d8df01.MOBGZDPUFHVYNZHA.SEARCH&ppt=sp&ppn=sp&ssid=47ad98mqkg0000001728142629191&qH=eb4af0bf07c16429
"OPPO Reno 12 5G (Astro Silver, 256 GB)",4.4,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP + 2MP | 32MP Front Camera,5000 mAh Battery,Dimensity 7300 Energy Processor,"₹32,999",https://www.flipkart.com/oppo-reno-12-5g-astro-silver-256-gb/p/itmaa6baddef2662?pid=MOBH2AHZVW2YGJFZ&lid=LSTMOBH2AHZVW2YGJFZJKK2GJ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_28_659&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=search-autosuggest&iid=aebb0f6d-86a6-4e85-8593-1c4964d8df01.MOBH2AHZVW2YGJFZ.SEARCH&ppt=sp&ppn=sp&ssid=47ad98mqkg0000001728142629191&qH=eb4af0bf07c16429
"OPPO F27 5G (Emerald Green, 128 GB)",4.2,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) Full HD+ Display,50MP + 2MP | 32MP Front Camera,5000 mAh Battery,Dimensity 6300 Processor,"₹20,999",https://www.flipkart.com/oppo-f27-5g-emerald-green-128-gb/p/itm28a1475349dae?pid=MOBH3HVTZQVGYHG3&lid=LSTMOBH3HVTZQVGYHG3O8L5KV&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_28_660&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=search-autosuggest&iid=aebb0f6d-86a6-4e85-8593-1c4964d8df01.MOBH3HVTZQVGYHG3.SEARCH&ppt=sp&ppn=sp&ssid=47ad98mqkg0000001728142629191&qH=eb4af0bf07c16429
"realme 12 5G (Woodland Green, 128 GB)",4.4,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.07 cm (6.72 inch) Full HD+ Display,108MP + 2MP | 8MP Front Camera,5000 mAh Battery,Dimensity 6100+ Processor,"₹16,999",https://www.flipkart.com/realme-12-5g-woodland-green-128-gb/p/itm33bab7c9fcc8e?pid=MOBGYAFKW3YMGCC6&lid=LSTMOBGYAFKW3YMGCC6Q0PSG6&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_28_661&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=search-autosuggest&iid=aebb0f6d-86a6-4e85-8593-1c4964d8df01.MOBGYAFKW3YMGCC6.SEARCH&ppt=sp&ppn=sp&ssid=47ad98mqkg0000001728142629191&qH=eb4af0bf07c16429
"Google Pixel 9 Pro XL (Hazel, 256 GB)",4.6,16 GB RAM | 256 GB ROM,17.27 cm (6.8 inch) Display,50MP + 48MP + 48MP | 42MP Front Camera,5060 mAh Battery,Google Tensor G4 Processor,"₹1,24,999",https://www.flipkart.com/google-pixel-9-pro-xl-hazel-256-gb/p/itm68e9d85f9d9b2?pid=MOBH2HJGH9PKHRNF&lid=LSTMOBH2HJGH9PKHRNFUHLTE4&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_28_662&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=search-autosuggest&iid=aebb0f6d-86a6-4e85-8593-1c4964d8df01.MOBH2HJGH9PKHRNF.SEARCH&ppt=sp&ppn=sp&ssid=47ad98mqkg0000001728142629191&qH=eb4af0bf07c16429
"vivo V40 Pro 5G (Titanium Grey, 256 GB)",4.5,8 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Full HD+ Display,50MP + 50MP + 50MP | 50MP Front Camera,5500 mAh Battery,Dimensity 9200+ Processor,"₹49,999",https://www.flipkart.com/vivo-v40-pro-5g-titanium-grey-256-gb/p/itm8edd196b3ffde?pid=MOBH33ZXPGUYQXRT&lid=LSTMOBH33ZXPGUYQXRTFWPVWE&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_28_663&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=search-autosuggest&iid=aebb0f6d-86a6-4e85-8593-1c4964d8df01.MOBH33ZXPGUYQXRT.SEARCH&ppt=sp&ppn=sp&ssid=47ad98mqkg0000001728142629191&qH=eb4af0bf07c16429
"vivo V40 Pro 5G (Ganges Blue, 256 GB)",4.5,8 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Full HD+ Display,50MP + 50MP + 50MP | 50MP Front Camera,5500 mAh Battery,Dimensity 9200+ Processor,"₹49,999",https://www.flipkart.com/vivo-v40-pro-5g-ganges-blue-256-gb/p/itm8edd196b3ffde?pid=MOBH33ZXUGH8SA84&lid=LSTMOBH33ZXUGH8SA84HZSX4W&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_28_664&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=search-autosuggest&iid=aebb0f6d-86a6-4e85-8593-1c4964d8df01.MOBH33ZXUGH8SA84.SEARCH&ppt=sp&ppn=sp&ssid=47ad98mqkg0000001728142629191&qH=eb4af0bf07c16429
"OPPO Reno11 Pro 5G (Rock Grey, 256 GB)",4.4,12 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP + 32MP | 32MP Front Camera,4600 mAh Battery,Mediatek Dimensity 8200 Processor,"₹29,999",https://www.flipkart.com/oppo-reno11-pro-5g-rock-grey-256-gb/p/itm41ee989232c22?pid=MOBGWU4CKWXGZFWC&lid=LSTMOBGWU4CKWXGZFWCSD9X5W&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_28_665&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=search-autosuggest&iid=aebb0f6d-86a6-4e85-8593-1c4964d8df01.MOBGWU4CKWXGZFWC.SEARCH&ppt=sp&ppn=sp&ssid=47ad98mqkg0000001728142629191&qH=eb4af0bf07c16429
"OPPO Reno11 Pro 5G (Pearl White, 256 GB)",4.4,12 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP + 32MP | 32MP Front Camera,4600 mAh Battery,Mediatek Dimensity 8200 Processor,"₹29,999",https://www.flipkart.com/oppo-reno11-pro-5g-pearl-white-256-gb/p/itm41ee989232c22?pid=MOBGWU4CKMHF7HXK&lid=LSTMOBGWU4CKMHF7HXKR72WTX&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_28_666&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=search-autosuggest&iid=aebb0f6d-86a6-4e85-8593-1c4964d8df01.MOBGWU4CKMHF7HXK.SEARCH&ppt=sp&ppn=sp&ssid=47ad98mqkg0000001728142629191&qH=eb4af0bf07c16429
"SAMSUNG Galaxy A54 5G (Awesome Violet, 256 GB)",4.3,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,16.26 cm (6.4 inch) Full HD+ Display,50MP + 12MP + 5MP | 32MP Front Camera,5000 mAh Battery,"Exynos 1380, Octa Core Processor","₹35,499",https://www.flipkart.com/samsung-galaxy-a54-5g-awesome-violet-256-gb/p/itmb5157c4fec810?pid=MOBGNE4SXSWFUKEQ&lid=LSTMOBGNE4SXSWFUKEQDYVSA7&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_28_667&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=search-autosuggest&iid=aebb0f6d-86a6-4e85-8593-1c4964d8df01.MOBGNE4SXSWFUKEQ.SEARCH&ppt=sp&ppn=sp&ssid=47ad98mqkg0000001728142629191&qH=eb4af0bf07c16429
"Infinix Note 11 (Graphite Black, 128 GB)",4.2,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,17.02 cm (6.7 inch) Full HD+ AMOLED Display,50 MP + 2 MP Depth Lens + AI Lens | 16MP Front Camera,5000 mAh Li-ion Polymer Battery,Mediatek Helio G88 Processor,"₹14,499",https://www.flipkart.com/infinix-note-11-graphite-black-128-gb/p/itm37cf75bb103f9?pid=MOBGAC5GTTTCGGZR&lid=LSTMOBGAC5GTTTCGGZRMJ2UPU&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_28_668&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=search-autosuggest&iid=aebb0f6d-86a6-4e85-8593-1c4964d8df01.MOBGAC5GTTTCGGZR.SEARCH&ppt=sp&ppn=sp&ssid=47ad98mqkg0000001728142629191&qH=eb4af0bf07c16429
